Year,SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,POPEST2010_CIV,POPEST2011_CIV,POPEST2012_CIV,POPEST2013_CIV,POPEST2014_CIV
2013,40,1,1,33,New Hampshire,0,72,8987,,,,
2013,40,1,1,33,New Hampshire,0,73,8337,,,,
2013,40,1,1,33,New Hampshire,0,74,7733,,,,
2013,40,1,1,33,New Hampshire,0,75,7357,,,,
2013,40,1,1,33,New Hampshire,0,76,6871,,,,
2013,40,1,1,33,New Hampshire,0,77,6641,,,,
2013,40,1,1,33,New Hampshire,0,78,6413,,,,
2013,40,1,1,33,New Hampshire,0,79,5752,,,,
2013,40,1,1,33,New Hampshire,0,80,5661,,,,
2013,40,1,1,33,New Hampshire,0,81,5440,,,,
2013,40,1,1,33,New Hampshire,0,82,5189,,,,
2013,40,1,1,33,New Hampshire,0,83,4815,,,,
2013,40,1,1,33,New Hampshire,0,84,4415,,,,
2013,40,1,1,33,New Hampshire,0,85,27362,,,,
2013,40,1,1,33,New Hampshire,0,999,1321115,,,,
2013,40,1,1,33,New Hampshire,1,0,6453,,,,
2013,40,1,1,33,New Hampshire,1,1,6349,,,,
2013,40,1,1,33,New Hampshire,1,2,6861,,,,
2013,40,1,1,33,New Hampshire,1,3,6587,,,,
2013,40,1,1,33,New Hampshire,1,4,6853,,,,
2013,40,1,1,33,New Hampshire,1,5,7146,,,,
2013,40,1,1,33,New Hampshire,1,6,7308,,,,
2013,40,1,1,33,New Hampshire,1,7,7553,,,,
2013,40,1,1,33,New Hampshire,1,8,7613,,,,
2013,40,1,1,33,New Hampshire,1,9,7733,,,,
2013,40,1,1,33,New Hampshire,1,10,7936,,,,
2013,40,1,1,33,New Hampshire,1,11,7933,,,,
2013,40,1,1,33,New Hampshire,1,12,8151,,,,
2013,40,1,1,33,New Hampshire,1,13,8585,,,,
2013,40,1,1,33,New Hampshire,1,14,8488,,,,
2013,40,1,1,33,New Hampshire,1,15,8694,,,,
2013,40,1,1,33,New Hampshire,1,16,8892,,,,
2013,40,1,1,33,New Hampshire,1,17,9021,,,,
2013,40,1,1,33,New Hampshire,1,18,9528,,,,
2013,40,1,1,33,New Hampshire,1,19,9959,,,,
2013,40,1,1,33,New Hampshire,1,20,10158,,,,
2013,40,1,1,33,New Hampshire,1,21,9800,,,,
2013,40,1,1,33,New Hampshire,1,22,9027,,,,
2013,40,1,1,33,New Hampshire,1,23,8123,,,,
2013,40,1,1,33,New Hampshire,1,24,7650,,,,
2013,40,1,1,33,New Hampshire,1,25,7685,,,,
2013,40,1,1,33,New Hampshire,1,26,8028,,,,
2013,40,1,1,33,New Hampshire,1,27,8207,,,,
2013,40,1,1,33,New Hampshire,1,28,7657,,,,
2013,40,1,1,33,New Hampshire,1,29,7381,,,,
2013,40,1,1,33,New Hampshire,1,30,7572,,,,
2013,40,1,1,33,New Hampshire,1,31,7522,,,,
2013,40,1,1,33,New Hampshire,1,32,7465,,,,
2013,40,1,1,33,New Hampshire,1,33,7665,,,,
2013,40,1,1,33,New Hampshire,1,34,7277,,,,
2013,40,1,1,33,New Hampshire,1,35,7076,,,,
2013,40,1,1,33,New Hampshire,1,36,7010,,,,
2013,40,1,1,33,New Hampshire,1,37,6884,,,,
2013,40,1,1,33,New Hampshire,1,38,7361,,,,
2013,40,1,1,33,New Hampshire,1,39,7246,,,,
2013,40,1,1,33,New Hampshire,1,40,7719,,,,
2013,40,1,1,33,New Hampshire,1,41,8441,,,,
2013,40,1,1,33,New Hampshire,1,42,9298,,,,
2013,40,1,1,33,New Hampshire,1,43,9579,,,,
2013,40,1,1,33,New Hampshire,1,44,9291,,,,
2013,40,1,1,33,New Hampshire,1,45,9302,,,,
2013,40,1,1,33,New Hampshire,1,46,9632,,,,
2013,40,1,1,33,New Hampshire,1,47,9692,,,,
2013,40,1,1,33,New Hampshire,1,48,10570,,,,
2013,40,1,1,33,New Hampshire,1,49,10898,,,,
2013,40,1,1,33,New Hampshire,1,50,10958,,,,
2013,40,1,1,33,New Hampshire,1,51,11054,,,,
2013,40,1,1,33,New Hampshire,1,52,11370,,,,
2013,40,1,1,33,New Hampshire,1,53,11360,,,,
2013,40,1,1,33,New Hampshire,1,54,11144,,,,
2013,40,1,1,33,New Hampshire,1,55,11064,,,,
2013,40,1,1,33,New Hampshire,1,56,10813,,,,
2013,40,1,1,33,New Hampshire,1,57,10429,,,,
2013,40,1,1,33,New Hampshire,1,58,10140,,,,
2013,40,1,1,33,New Hampshire,1,59,9582,,,,
2013,40,1,1,33,New Hampshire,1,60,9406,,,,
2013,40,1,1,33,New Hampshire,1,61,8995,,,,
2013,40,1,1,33,New Hampshire,1,62,8587,,,,
2013,40,1,1,33,New Hampshire,1,63,8238,,,,
2013,40,1,1,33,New Hampshire,1,64,8133,,,,
2013,40,1,1,33,New Hampshire,1,65,8194,,,,
2013,40,1,1,33,New Hampshire,1,66,8568,,,,
2013,40,1,1,33,New Hampshire,1,67,5844,,,,
2013,40,1,1,33,New Hampshire,1,68,5691,,,,
2013,40,1,1,33,New Hampshire,1,69,5732,,,,
2013,40,1,1,33,New Hampshire,1,70,5855,,,,
2013,40,1,1,33,New Hampshire,1,71,4918,,,,
2013,40,1,1,33,New Hampshire,1,72,4264,,,,
2013,40,1,1,33,New Hampshire,1,73,3935,,,,
2013,40,1,1,33,New Hampshire,1,74,3695,,,,
2013,40,1,1,33,New Hampshire,1,75,3374,,,,
2013,40,1,1,33,New Hampshire,1,76,3148,,,,
2013,40,1,1,33,New Hampshire,1,77,2989,,,,
2013,40,1,1,33,New Hampshire,1,78,2881,,,,
2013,40,1,1,33,New Hampshire,1,79,2588,,,,
2013,40,1,1,33,New Hampshire,1,80,2480,,,,
2013,40,1,1,33,New Hampshire,1,81,2324,,,,
2013,40,1,1,33,New Hampshire,1,82,2198,,,,
2013,40,1,1,33,New Hampshire,1,83,1934,,,,
2013,40,1,1,33,New Hampshire,1,84,1755,,,,
2013,40,1,1,33,New Hampshire,1,85,9141,,,,
2013,40,1,1,33,New Hampshire,1,999,651640,,,,
2013,40,1,1,33,New Hampshire,2,0,6191,,,,
2013,40,1,1,33,New Hampshire,2,1,6282,,,,
2013,40,1,1,33,New Hampshire,2,2,6487,,,,
2013,40,1,1,33,New Hampshire,2,3,6415,,,,
2013,40,1,1,33,New Hampshire,2,4,6612,,,,
2013,40,1,1,33,New Hampshire,2,5,6803,,,,
2013,40,1,1,33,New Hampshire,2,6,7174,,,,
2013,40,1,1,33,New Hampshire,2,7,7225,,,,
2013,40,1,1,33,New Hampshire,2,8,7374,,,,
2013,40,1,1,33,New Hampshire,2,9,7638,,,,
2013,40,1,1,33,New Hampshire,2,10,7686,,,,
2013,40,1,1,33,New Hampshire,2,11,7787,,,,
2013,40,1,1,33,New Hampshire,2,12,7826,,,,
2013,40,1,1,33,New Hampshire,2,13,7945,,,,
2013,40,1,1,33,New Hampshire,2,14,7921,,,,
2013,40,1,1,33,New Hampshire,2,15,8271,,,,
2013,40,1,1,33,New Hampshire,2,16,8363,,,,
2013,40,1,1,33,New Hampshire,2,17,8571,,,,
2013,40,1,1,33,New Hampshire,2,18,9429,,,,
2013,40,1,1,33,New Hampshire,2,19,9950,,,,
2013,40,1,1,33,New Hampshire,2,20,10222,,,,
2013,40,1,1,33,New Hampshire,2,21,10048,,,,
2013,40,1,1,33,New Hampshire,2,22,8602,,,,
2013,40,1,1,33,New Hampshire,2,23,7175,,,,
2013,40,1,1,33,New Hampshire,2,24,7101,,,,
2013,40,1,1,33,New Hampshire,2,25,7388,,,,
2013,40,1,1,33,New Hampshire,2,26,7501,,,,
2013,40,1,1,33,New Hampshire,2,27,7673,,,,
2013,40,1,1,33,New Hampshire,2,28,7481,,,,
2013,40,1,1,33,New Hampshire,2,29,7275,,,,
2013,40,1,1,33,New Hampshire,2,30,7310,,,,
2013,40,1,1,33,New Hampshire,2,31,7498,,,,
2013,40,1,1,33,New Hampshire,2,32,7484,,,,
2013,40,1,1,33,New Hampshire,2,33,7691,,,,
2013,40,1,1,33,New Hampshire,2,34,7252,,,,
2013,40,1,1,33,New Hampshire,2,35,7348,,,,
2013,40,1,1,33,New Hampshire,2,36,7150,,,,
2013,40,1,1,33,New Hampshire,2,37,7081,,,,
2013,40,1,1,33,New Hampshire,2,38,7641,,,,
2013,40,1,1,33,New Hampshire,2,39,7468,,,,
2013,40,1,1,33,New Hampshire,2,40,8020,,,,
2013,40,1,1,33,New Hampshire,2,41,8726,,,,
2013,40,1,1,33,New Hampshire,2,42,9478,,,,
2013,40,1,1,33,New Hampshire,2,43,9562,,,,
2013,40,1,1,33,New Hampshire,2,44,9438,,,,
2013,40,1,1,33,New Hampshire,2,45,9488,,,,
2013,40,1,1,33,New Hampshire,2,46,9813,,,,
2013,40,1,1,33,New Hampshire,2,47,10055,,,,
2013,40,1,1,33,New Hampshire,2,48,10803,,,,
2013,40,1,1,33,New Hampshire,2,49,11238,,,,
2013,40,1,1,33,New Hampshire,2,50,11346,,,,
2013,40,1,1,33,New Hampshire,2,51,11362,,,,
2013,40,1,1,33,New Hampshire,2,52,11600,,,,
2013,40,1,1,33,New Hampshire,2,53,11605,,,,
2013,40,1,1,33,New Hampshire,2,54,11446,,,,
2013,40,1,1,33,New Hampshire,2,55,11251,,,,
2013,40,1,1,33,New Hampshire,2,56,11195,,,,
2013,40,1,1,33,New Hampshire,2,57,10377,,,,
2013,40,1,1,33,New Hampshire,2,58,10363,,,,
2013,40,1,1,33,New Hampshire,2,59,10040,,,,
2013,40,1,1,33,New Hampshire,2,60,9639,,,,
2013,40,1,1,33,New Hampshire,2,61,9180,,,,
2013,40,1,1,33,New Hampshire,2,62,8696,,,,
2013,40,1,1,33,New Hampshire,2,63,8451,,,,
2013,40,1,1,33,New Hampshire,2,64,8524,,,,
2013,40,1,1,33,New Hampshire,2,65,8533,,,,
2013,40,1,1,33,New Hampshire,2,66,8900,,,,
2013,40,1,1,33,New Hampshire,2,67,6324,,,,
2013,40,1,1,33,New Hampshire,2,68,6014,,,,
2013,40,1,1,33,New Hampshire,2,69,5878,,,,
2013,40,1,1,33,New Hampshire,2,70,6168,,,,
2013,40,1,1,33,New Hampshire,2,71,5356,,,,
2013,40,1,1,33,New Hampshire,2,72,4723,,,,
2013,40,1,1,33,New Hampshire,2,73,4402,,,,
2013,40,1,1,33,New Hampshire,2,74,4038,,,,
2013,40,1,1,33,New Hampshire,2,75,3983,,,,
2013,40,1,1,33,New Hampshire,2,76,3723,,,,
2013,40,1,1,33,New Hampshire,2,77,3652,,,,
2013,40,1,1,33,New Hampshire,2,78,3532,,,,
2013,40,1,1,33,New Hampshire,2,79,3164,,,,
2013,40,1,1,33,New Hampshire,2,80,3181,,,,
2013,40,1,1,33,New Hampshire,2,81,3116,,,,
2013,40,1,1,33,New Hampshire,2,82,2991,,,,
2013,40,1,1,33,New Hampshire,2,83,2881,,,,
2013,40,1,1,33,New Hampshire,2,84,2660,,,,
2013,40,1,1,33,New Hampshire,2,85,18221,,,,
2013,40,1,1,33,New Hampshire,2,999,669475,,,,
2013,40,1,2,34,New Jersey,0,0,104664,,,,
2013,40,1,2,34,New Jersey,0,1,105869,,,,
2013,40,1,2,34,New Jersey,0,2,108616,,,,
2013,40,1,2,34,New Jersey,0,3,107167,,,,
2013,40,1,2,34,New Jersey,0,4,106318,,,,
2013,40,1,2,34,New Jersey,0,5,109694,,,,
2013,40,1,2,34,New Jersey,0,6,111132,,,,
2013,40,1,2,34,New Jersey,0,7,110962,,,,
2013,40,1,2,34,New Jersey,0,8,111982,,,,
2013,40,1,2,34,New Jersey,0,9,113758,,,,
2013,40,1,2,34,New Jersey,0,10,113229,,,,
2013,40,1,2,34,New Jersey,0,11,112739,,,,
2013,40,1,2,34,New Jersey,0,12,115306,,,,
2013,40,1,2,34,New Jersey,0,13,117756,,,,
2013,40,1,2,34,New Jersey,0,14,116721,,,,
2013,40,1,2,34,New Jersey,0,15,117573,,,,
2013,40,1,2,34,New Jersey,0,16,118736,,,,
2013,40,1,2,34,New Jersey,0,17,120008,,,,
2013,40,1,2,34,New Jersey,0,18,116377,,,,
2013,40,1,2,34,New Jersey,0,19,109605,,,,
2013,40,1,2,34,New Jersey,0,20,113927,,,,
2013,40,1,2,34,New Jersey,0,21,115462,,,,
2013,40,1,2,34,New Jersey,0,22,112865,,,,
2013,40,1,2,34,New Jersey,0,23,113342,,,,
2013,40,1,2,34,New Jersey,0,24,109981,,,,
2013,40,1,2,34,New Jersey,0,25,110690,,,,
2013,40,1,2,34,New Jersey,0,26,112260,,,,
2013,40,1,2,34,New Jersey,0,27,114270,,,,
2013,40,1,2,34,New Jersey,0,28,114564,,,,
2013,40,1,2,34,New Jersey,0,29,111720,,,,
2013,40,1,2,34,New Jersey,0,30,114060,,,,
2013,40,1,2,34,New Jersey,0,31,114305,,,,
2013,40,1,2,34,New Jersey,0,32,114460,,,,
2013,40,1,2,34,New Jersey,0,33,119297,,,,
2013,40,1,2,34,New Jersey,0,34,113268,,,,
2013,40,1,2,34,New Jersey,0,35,112619,,,,
2013,40,1,2,34,New Jersey,0,36,112415,,,,
2013,40,1,2,34,New Jersey,0,37,110657,,,,
2013,40,1,2,34,New Jersey,0,38,114954,,,,
2013,40,1,2,34,New Jersey,0,39,111735,,,,
2013,40,1,2,34,New Jersey,0,40,114186,,,,
2013,40,1,2,34,New Jersey,0,41,119592,,,,
2013,40,1,2,34,New Jersey,0,42,127696,,,,
2013,40,1,2,34,New Jersey,0,43,132222,,,,
2013,40,1,2,34,New Jersey,0,44,126632,,,,
2013,40,1,2,34,New Jersey,0,45,126447,,,,
2013,40,1,2,34,New Jersey,0,46,127812,,,,
2013,40,1,2,34,New Jersey,0,47,131676,,,,
2013,40,1,2,34,New Jersey,0,48,138478,,,,
2013,40,1,2,34,New Jersey,0,49,140119,,,,
2013,40,1,2,34,New Jersey,0,50,139001,,,,
2013,40,1,2,34,New Jersey,0,51,137738,,,,
2013,40,1,2,34,New Jersey,0,52,138732,,,,
2013,40,1,2,34,New Jersey,0,53,139159,,,,
2013,40,1,2,34,New Jersey,0,54,134862,,,,
2013,40,1,2,34,New Jersey,0,55,132592,,,,
2013,40,1,2,34,New Jersey,0,56,130027,,,,
2013,40,1,2,34,New Jersey,0,57,124507,,,,
2013,40,1,2,34,New Jersey,0,58,121938,,,,
2013,40,1,2,34,New Jersey,0,59,114465,,,,
2013,40,1,2,34,New Jersey,0,60,109521,,,,
2013,40,1,2,34,New Jersey,0,61,103901,,,,
2013,40,1,2,34,New Jersey,0,62,100211,,,,
2013,40,1,2,34,New Jersey,0,63,97803,,,,
2013,40,1,2,34,New Jersey,0,64,93880,,,,
2013,40,1,2,34,New Jersey,0,65,93569,,,,
2013,40,1,2,34,New Jersey,0,66,99152,,,,
2013,40,1,2,34,New Jersey,0,67,73910,,,,
2013,40,1,2,34,New Jersey,0,68,71169,,,,
2013,40,1,2,34,New Jersey,0,69,68692,,,,
2013,40,1,2,34,New Jersey,0,70,72735,,,,
2013,40,1,2,34,New Jersey,0,71,62783,,,,
2013,40,1,2,34,New Jersey,0,72,55693,,,,
2013,40,1,2,34,New Jersey,0,73,53010,,,,
2013,40,1,2,34,New Jersey,0,74,50487,,,,
2013,40,1,2,34,New Jersey,0,75,48525,,,,
2013,40,1,2,34,New Jersey,0,76,45225,,,,
2013,40,1,2,34,New Jersey,0,77,43196,,,,
2013,40,1,2,34,New Jersey,0,78,41359,,,,
2013,40,1,2,34,New Jersey,0,79,38058,,,,
2013,40,1,2,34,New Jersey,0,80,37355,,,,
2013,40,1,2,34,New Jersey,0,81,36474,,,,
2013,40,1,2,34,New Jersey,0,82,35248,,,,
2013,40,1,2,34,New Jersey,0,83,33932,,,,
2013,40,1,2,34,New Jersey,0,84,30850,,,,
2013,40,1,2,34,New Jersey,0,85,192383,,,,
2013,40,1,2,34,New Jersey,0,999,8902065,,,,
2013,40,1,2,34,New Jersey,1,0,53432,,,,
2013,40,1,2,34,New Jersey,1,1,53947,,,,
2013,40,1,2,34,New Jersey,1,2,55534,,,,
2013,40,1,2,34,New Jersey,1,3,54617,,,,
2013,40,1,2,34,New Jersey,1,4,54303,,,,
2013,40,1,2,34,New Jersey,1,5,55791,,,,
2013,40,1,2,34,New Jersey,1,6,56496,,,,
2013,40,1,2,34,New Jersey,1,7,56835,,,,
2013,40,1,2,34,New Jersey,1,8,57206,,,,
2013,40,1,2,34,New Jersey,1,9,57882,,,,
2013,40,1,2,34,New Jersey,1,10,57871,,,,
2013,40,1,2,34,New Jersey,1,11,57479,,,,
2013,40,1,2,34,New Jersey,1,12,59055,,,,
2013,40,1,2,34,New Jersey,1,13,60143,,,,
2013,40,1,2,34,New Jersey,1,14,59793,,,,
2013,40,1,2,34,New Jersey,1,15,60074,,,,
2013,40,1,2,34,New Jersey,1,16,60584,,,,
2013,40,1,2,34,New Jersey,1,17,61595,,,,
2013,40,1,2,34,New Jersey,1,18,60541,,,,
2013,40,1,2,34,New Jersey,1,19,56618,,,,
2013,40,1,2,34,New Jersey,1,20,58535,,,,
2013,40,1,2,34,New Jersey,1,21,59219,,,,
2013,40,1,2,34,New Jersey,1,22,57752,,,,
2013,40,1,2,34,New Jersey,1,23,58256,,,,
2013,40,1,2,34,New Jersey,1,24,57087,,,,
2013,40,1,2,34,New Jersey,1,25,56747,,,,
2013,40,1,2,34,New Jersey,1,26,57113,,,,
2013,40,1,2,34,New Jersey,1,27,58027,,,,
2013,40,1,2,34,New Jersey,1,28,57839,,,,
2013,40,1,2,34,New Jersey,1,29,56360,,,,
2013,40,1,2,34,New Jersey,1,30,57139,,,,
2013,40,1,2,34,New Jersey,1,31,56667,,,,
2013,40,1,2,34,New Jersey,1,32,56713,,,,
2013,40,1,2,34,New Jersey,1,33,59407,,,,
2013,40,1,2,34,New Jersey,1,34,55746,,,,
2013,40,1,2,34,New Jersey,1,35,55683,,,,
2013,40,1,2,34,New Jersey,1,36,55403,,,,
2013,40,1,2,34,New Jersey,1,37,54703,,,,
2013,40,1,2,34,New Jersey,1,38,57169,,,,
2013,40,1,2,34,New Jersey,1,39,55129,,,,
2013,40,1,2,34,New Jersey,1,40,56003,,,,
2013,40,1,2,34,New Jersey,1,41,58763,,,,
2013,40,1,2,34,New Jersey,1,42,62276,,,,
2013,40,1,2,34,New Jersey,1,43,64959,,,,
2013,40,1,2,34,New Jersey,1,44,61773,,,,
2013,40,1,2,34,New Jersey,1,45,61800,,,,
2013,40,1,2,34,New Jersey,1,46,62070,,,,
2013,40,1,2,34,New Jersey,1,47,64113,,,,
2013,40,1,2,34,New Jersey,1,48,67448,,,,
2013,40,1,2,34,New Jersey,1,49,68182,,,,
2013,40,1,2,34,New Jersey,1,50,67863,,,,
2013,40,1,2,34,New Jersey,1,51,67665,,,,
2013,40,1,2,34,New Jersey,1,52,67898,,,,
2013,40,1,2,34,New Jersey,1,53,68048,,,,
2013,40,1,2,34,New Jersey,1,54,65589,,,,
2013,40,1,2,34,New Jersey,1,55,64093,,,,
2013,40,1,2,34,New Jersey,1,56,62831,,,,
2013,40,1,2,34,New Jersey,1,57,59975,,,,
2013,40,1,2,34,New Jersey,1,58,58673,,,,
2013,40,1,2,34,New Jersey,1,59,55039,,,,
2013,40,1,2,34,New Jersey,1,60,52459,,,,
2013,40,1,2,34,New Jersey,1,61,49638,,,,
2013,40,1,2,34,New Jersey,1,62,47396,,,,
2013,40,1,2,34,New Jersey,1,63,46268,,,,
2013,40,1,2,34,New Jersey,1,64,44022,,,,
2013,40,1,2,34,New Jersey,1,65,43974,,,,
2013,40,1,2,34,New Jersey,1,66,46135,,,,
2013,40,1,2,34,New Jersey,1,67,34056,,,,
2013,40,1,2,34,New Jersey,1,68,32772,,,,
2013,40,1,2,34,New Jersey,1,69,31626,,,,
2013,40,1,2,34,New Jersey,1,70,33064,,,,
2013,40,1,2,34,New Jersey,1,71,28229,,,,
2013,40,1,2,34,New Jersey,1,72,24635,,,,
2013,40,1,2,34,New Jersey,1,73,23335,,,,
2013,40,1,2,34,New Jersey,1,74,22333,,,,
2013,40,1,2,34,New Jersey,1,75,21085,,,,
2013,40,1,2,34,New Jersey,1,76,19629,,,,
2013,40,1,2,34,New Jersey,1,77,18506,,,,
2013,40,1,2,34,New Jersey,1,78,17320,,,,
2013,40,1,2,34,New Jersey,1,79,15827,,,,
2013,40,1,2,34,New Jersey,1,80,15230,,,,
2013,40,1,2,34,New Jersey,1,81,14569,,,,
2013,40,1,2,34,New Jersey,1,82,13790,,,,
2013,40,1,2,34,New Jersey,1,83,13147,,,,
2013,40,1,2,34,New Jersey,1,84,11690,,,,
2013,40,1,2,34,New Jersey,1,85,62729,,,,
2013,40,1,2,34,New Jersey,1,999,4339015,,,,
2013,40,1,2,34,New Jersey,2,0,51232,,,,
2013,40,1,2,34,New Jersey,2,1,51922,,,,
2013,40,1,2,34,New Jersey,2,2,53082,,,,
2013,40,1,2,34,New Jersey,2,3,52550,,,,
2013,40,1,2,34,New Jersey,2,4,52015,,,,
2013,40,1,2,34,New Jersey,2,5,53903,,,,
2013,40,1,2,34,New Jersey,2,6,54636,,,,
2013,40,1,2,34,New Jersey,2,7,54127,,,,
2013,40,1,2,34,New Jersey,2,8,54776,,,,
2013,40,1,2,34,New Jersey,2,9,55876,,,,
2013,40,1,2,34,New Jersey,2,10,55358,,,,
2013,40,1,2,34,New Jersey,2,11,55260,,,,
2013,40,1,2,34,New Jersey,2,12,56251,,,,
2013,40,1,2,34,New Jersey,2,13,57613,,,,
2013,40,1,2,34,New Jersey,2,14,56928,,,,
2013,40,1,2,34,New Jersey,2,15,57499,,,,
2013,40,1,2,34,New Jersey,2,16,58152,,,,
2013,40,1,2,34,New Jersey,2,17,58413,,,,
2013,40,1,2,34,New Jersey,2,18,55836,,,,
2013,40,1,2,34,New Jersey,2,19,52987,,,,
2013,40,1,2,34,New Jersey,2,20,55392,,,,
2013,40,1,2,34,New Jersey,2,21,56243,,,,
2013,40,1,2,34,New Jersey,2,22,55113,,,,
2013,40,1,2,34,New Jersey,2,23,55086,,,,
2013,40,1,2,34,New Jersey,2,24,52894,,,,
2013,40,1,2,34,New Jersey,2,25,53943,,,,
2013,40,1,2,34,New Jersey,2,26,55147,,,,
2013,40,1,2,34,New Jersey,2,27,56243,,,,
2013,40,1,2,34,New Jersey,2,28,56725,,,,
2013,40,1,2,34,New Jersey,2,29,55360,,,,
2013,40,1,2,34,New Jersey,2,30,56921,,,,
2013,40,1,2,34,New Jersey,2,31,57638,,,,
2013,40,1,2,34,New Jersey,2,32,57747,,,,
2013,40,1,2,34,New Jersey,2,33,59890,,,,
2013,40,1,2,34,New Jersey,2,34,57522,,,,
2013,40,1,2,34,New Jersey,2,35,56936,,,,
2013,40,1,2,34,New Jersey,2,36,57012,,,,
2013,40,1,2,34,New Jersey,2,37,55954,,,,
2013,40,1,2,34,New Jersey,2,38,57785,,,,
2013,40,1,2,34,New Jersey,2,39,56606,,,,
2013,40,1,2,34,New Jersey,2,40,58183,,,,
2013,40,1,2,34,New Jersey,2,41,60829,,,,
2013,40,1,2,34,New Jersey,2,42,65420,,,,
2013,40,1,2,34,New Jersey,2,43,67263,,,,
2013,40,1,2,34,New Jersey,2,44,64859,,,,
2013,40,1,2,34,New Jersey,2,45,64647,,,,
2013,40,1,2,34,New Jersey,2,46,65742,,,,
2013,40,1,2,34,New Jersey,2,47,67563,,,,
2013,40,1,2,34,New Jersey,2,48,71030,,,,
2013,40,1,2,34,New Jersey,2,49,71937,,,,
2013,40,1,2,34,New Jersey,2,50,71138,,,,
2013,40,1,2,34,New Jersey,2,51,70073,,,,
2013,40,1,2,34,New Jersey,2,52,70834,,,,
2013,40,1,2,34,New Jersey,2,53,71111,,,,
2013,40,1,2,34,New Jersey,2,54,69273,,,,
2013,40,1,2,34,New Jersey,2,55,68499,,,,
2013,40,1,2,34,New Jersey,2,56,67196,,,,
2013,40,1,2,34,New Jersey,2,57,64532,,,,
2013,40,1,2,34,New Jersey,2,58,63265,,,,
2013,40,1,2,34,New Jersey,2,59,59426,,,,
2013,40,1,2,34,New Jersey,2,60,57062,,,,
2013,40,1,2,34,New Jersey,2,61,54263,,,,
2013,40,1,2,34,New Jersey,2,62,52815,,,,
2013,40,1,2,34,New Jersey,2,63,51535,,,,
2013,40,1,2,34,New Jersey,2,64,49858,,,,
2013,40,1,2,34,New Jersey,2,65,49595,,,,
2013,40,1,2,34,New Jersey,2,66,53017,,,,
2013,40,1,2,34,New Jersey,2,67,39854,,,,
2013,40,1,2,34,New Jersey,2,68,38397,,,,
2013,40,1,2,34,New Jersey,2,69,37066,,,,
2013,40,1,2,34,New Jersey,2,70,39671,,,,
2013,40,1,2,34,New Jersey,2,71,34554,,,,
2013,40,1,2,34,New Jersey,2,72,31058,,,,
2013,40,1,2,34,New Jersey,2,73,29675,,,,
2013,40,1,2,34,New Jersey,2,74,28154,,,,
2013,40,1,2,34,New Jersey,2,75,27440,,,,
2013,40,1,2,34,New Jersey,2,76,25596,,,,
2013,40,1,2,34,New Jersey,2,77,24690,,,,
2013,40,1,2,34,New Jersey,2,78,24039,,,,
2013,40,1,2,34,New Jersey,2,79,22231,,,,
2013,40,1,2,34,New Jersey,2,80,22125,,,,
2013,40,1,2,34,New Jersey,2,81,21905,,,,
2013,40,1,2,34,New Jersey,2,82,21458,,,,
2013,40,1,2,34,New Jersey,2,83,20785,,,,
2013,40,1,2,34,New Jersey,2,84,19160,,,,
2013,40,1,2,34,New Jersey,2,85,129654,,,,
2013,40,1,2,34,New Jersey,2,999,4563050,,,,
2013,40,4,8,35,New Mexico,0,0,26972,,,,
2013,40,4,8,35,New Mexico,0,1,27332,,,,
2013,40,4,8,35,New Mexico,0,2,28043,,,,
2013,40,4,8,35,New Mexico,0,3,28129,,,,
2013,40,4,8,35,New Mexico,0,4,28032,,,,
2013,40,4,8,35,New Mexico,0,5,29312,,,,
2013,40,4,8,35,New Mexico,0,6,29227,,,,
2013,40,4,8,35,New Mexico,0,7,28806,,,,
2013,40,4,8,35,New Mexico,0,8,28742,,,,
2013,40,4,8,35,New Mexico,0,9,28509,,,,
2013,40,4,8,35,New Mexico,0,10,28003,,,,
2013,40,4,8,35,New Mexico,0,11,27987,,,,
2013,40,4,8,35,New Mexico,0,12,28314,,,,
2013,40,4,8,35,New Mexico,0,13,28600,,,,
2013,40,4,8,35,New Mexico,0,14,28021,,,,
2013,40,4,8,35,New Mexico,0,15,27870,,,,
2013,40,4,8,35,New Mexico,0,16,27463,,,,
2013,40,4,8,35,New Mexico,0,17,27732,,,,
2013,40,4,8,35,New Mexico,0,18,28199,,,,
2013,40,4,8,35,New Mexico,0,19,28566,,,,
2013,40,4,8,35,New Mexico,0,20,29472,,,,
2013,40,4,8,35,New Mexico,0,21,30740,,,,
2013,40,4,8,35,New Mexico,0,22,30440,,,,
2013,40,4,8,35,New Mexico,0,23,30661,,,,
2013,40,4,8,35,New Mexico,0,24,28404,,,,
2013,40,4,8,35,New Mexico,0,25,27673,,,,
2013,40,4,8,35,New Mexico,0,26,27284,,,,
2013,40,4,8,35,New Mexico,0,27,27457,,,,
2013,40,4,8,35,New Mexico,0,28,28049,,,,
2013,40,4,8,35,New Mexico,0,29,27358,,,,
2013,40,4,8,35,New Mexico,0,30,27554,,,,
2013,40,4,8,35,New Mexico,0,31,27722,,,,
2013,40,4,8,35,New Mexico,0,32,26809,,,,
2013,40,4,8,35,New Mexico,0,33,27446,,,,
2013,40,4,8,35,New Mexico,0,34,25320,,,,
2013,40,4,8,35,New Mexico,0,35,24409,,,,
2013,40,4,8,35,New Mexico,0,36,24320,,,,
2013,40,4,8,35,New Mexico,0,37,23696,,,,
2013,40,4,8,35,New Mexico,0,38,23922,,,,
