STATE,Year,Population ,NAME,AGE,,,set_id,year,pieces,t1,descr
49,2014,23877,Utah,2,,,,,,,
49,2014,24382,Utah,3,,,,,,,
49,2014,24879,Utah,4,,,,,,,
49,2014,25461,Utah,5,,,,,,,
49,2014,25932,Utah,6,,,,,,,
49,2014,25469,Utah,7,,,,,,,
49,2014,25266,Utah,8,,,,,,,
49,2014,25332,Utah,9,,,,,,,
49,2014,25021,Utah,10,,,,,,,
49,2014,24779,Utah,11,,,,,,,
49,2014,23921,Utah,12,,,,,,,
49,2014,23978,Utah,13,,,,,,,
49,2014,23806,Utah,14,,,,,,,
49,2014,23224,Utah,15,,,,,,,
49,2014,22718,Utah,16,,,,,,,
49,2014,22391,Utah,17,,,,,,,
49,2014,21342,Utah,18,,,,,,,
49,2014,21539,Utah,19,,,,,,,
49,2014,23494,Utah,20,,,,,,,
49,2014,23407,Utah,21,,,,,,,
49,2014,24479,Utah,22,,,,,,,
49,2014,26482,Utah,23,,,,,,,
49,2014,23742,Utah,24,,,,,,,
49,2014,21982,Utah,25,,,,,,,
49,2014,20704,Utah,26,,,,,,,
49,2014,20500,Utah,27,,,,,,,
49,2014,20906,Utah,28,,,,,,,
49,2014,21485,Utah,29,,,,,,,
49,2014,21287,Utah,30,,,,,,,
49,2014,22161,Utah,31,,,,,,,
49,2014,22418,Utah,32,,,,,,,
49,2014,22540,Utah,33,,,,,,,
49,2014,22786,Utah,34,,,,,,,
49,2014,21827,Utah,35,,,,,,,
49,2014,21456,Utah,36,,,,,,,
49,2014,21090,Utah,37,,,,,,,
49,2014,19591,Utah,38,,,,,,,
49,2014,18916,Utah,39,,,,,,,
49,2014,17709,Utah,40,,,,,,,
49,2014,17282,Utah,41,,,,,,,
49,2014,17091,Utah,42,,,,,,,
49,2014,17313,Utah,43,,,,,,,
49,2014,16813,Utah,44,,,,,,,
49,2014,15731,Utah,45,,,,,,,
49,2014,14838,Utah,46,,,,,,,
49,2014,14675,Utah,47,,,,,,,
49,2014,14297,Utah,48,,,,,,,
49,2014,14799,Utah,49,,,,,,,
49,2014,15225,Utah,50,,,,,,,
49,2014,15679,Utah,51,,,,,,,
49,2014,15663,Utah,52,,,,,,,
49,2014,15868,Utah,53,,,,,,,
49,2014,15812,Utah,54,,,,,,,
49,2014,15446,Utah,55,,,,,,,
49,2014,15409,Utah,56,,,,,,,
49,2014,15262,Utah,57,,,,,,,
49,2014,14787,Utah,58,,,,,,,
49,2014,14566,Utah,59,,,,,,,
49,2014,14111,Utah,60,,,,,,,
49,2014,13690,Utah,61,,,,,,,
49,2014,12929,Utah,62,,,,,,,
49,2014,12385,Utah,63,,,,,,,
49,2014,12008,Utah,64,,,,,,,
49,2014,11577,Utah,65,,,,,,,
49,2014,11151,Utah,66,,,,,,,
49,2014,11520,Utah,67,,,,,,,
49,2014,8532,Utah,68,,,,,,,
49,2014,8620,Utah,69,,,,,,,
49,2014,8845,Utah,70,,,,,,,
49,2014,8733,Utah,71,,,,,,,
49,2014,7358,Utah,72,,,,,,,
49,2014,6936,Utah,73,,,,,,,
49,2014,6601,Utah,74,,,,,,,
49,2014,6063,Utah,75,,,,,,,
49,2014,5827,Utah,76,,,,,,,
49,2014,5494,Utah,77,,,,,,,
49,2014,5235,Utah,78,,,,,,,
49,2014,5037,Utah,79,,,,,,,
49,2014,4478,Utah,80,,,,,,,
49,2014,4330,Utah,81,,,,,,,
49,2014,4025,Utah,82,,,,,,,
49,2014,3783,Utah,83,,,,,,,
49,2014,3626,Utah,84,,,,,,,
49,2014,21134,Utah,85,,,,,,,
49,2014,1462378,Utah,999,,,,,,,
50,2014,6023,Vermont,0,,,,,,,
50,2014,6053,Vermont,1,,,,,,,
50,2014,6171,Vermont,2,,,,,,,
50,2014,6165,Vermont,3,,,,,,,
50,2014,6005,Vermont,4,,,,,,,
50,2014,6190,Vermont,5,,,,,,,
50,2014,6511,Vermont,6,,,,,,,
50,2014,6770,Vermont,7,,,,,,,
50,2014,6607,Vermont,8,,,,,,,
50,2014,6804,Vermont,9,,,,,,,
50,2014,6881,Vermont,10,,,,,,,
50,2014,7056,Vermont,11,,,,,,,
50,2014,6956,Vermont,12,,,,,,,
50,2014,7048,Vermont,13,,,,,,,
50,2014,7440,Vermont,14,,,,,,,
50,2014,7470,Vermont,15,,,,,,,
50,2014,7659,Vermont,16,,,,,,,
50,2014,7777,Vermont,17,,,,,,,
50,2014,9613,Vermont,18,,,,,,,
50,2014,11558,Vermont,19,,,,,,,
50,2014,11161,Vermont,20,,,,,,,
50,2014,10624,Vermont,21,,,,,,,
50,2014,9382,Vermont,22,,,,,,,
50,2014,7979,Vermont,23,,,,,,,
50,2014,7167,Vermont,24,,,,,,,
50,2014,6892,Vermont,25,,,,,,,
50,2014,7230,Vermont,26,,,,,,,
50,2014,7165,Vermont,27,,,,,,,
50,2014,7014,Vermont,28,,,,,,,
50,2014,7285,Vermont,29,,,,,,,
50,2014,7091,Vermont,30,,,,,,,
50,2014,7191,Vermont,31,,,,,,,
50,2014,7171,Vermont,32,,,,,,,
50,2014,7201,Vermont,33,,,,,,,
50,2014,7378,Vermont,34,,,,,,,
50,2014,6966,Vermont,35,,,,,,,
50,2014,6842,Vermont,36,,,,,,,
50,2014,6787,Vermont,37,,,,,,,
50,2014,6535,Vermont,38,,,,,,,
50,2014,6969,Vermont,39,,,,,,,
50,2014,6708,Vermont,40,,,,,,,
50,2014,6842,Vermont,41,,,,,,,
50,2014,7271,Vermont,42,,,,,,,
50,2014,8071,Vermont,43,,,,,,,
50,2014,8401,Vermont,44,,,,,,,
50,2014,8077,Vermont,45,,,,,,,
50,2014,7900,Vermont,46,,,,,,,
50,2014,8282,Vermont,47,,,,,,,
50,2014,8562,Vermont,48,,,,,,,
50,2014,9096,Vermont,49,,,,,,,
50,2014,9484,Vermont,50,,,,,,,
50,2014,9756,Vermont,51,,,,,,,
50,2014,9856,Vermont,52,,,,,,,
50,2014,10294,Vermont,53,,,,,,,
50,2014,10204,Vermont,54,,,,,,,
50,2014,10195,Vermont,55,,,,,,,
50,2014,10357,Vermont,56,,,,,,,
50,2014,10233,Vermont,57,,,,,,,
50,2014,10004,Vermont,58,,,,,,,
50,2014,9949,Vermont,59,,,,,,,
50,2014,9673,Vermont,60,,,,,,,
50,2014,9383,Vermont,61,,,,,,,
50,2014,9106,Vermont,62,,,,,,,
50,2014,8876,Vermont,63,,,,,,,
50,2014,8434,Vermont,64,,,,,,,
50,2014,8275,Vermont,65,,,,,,,
50,2014,8148,Vermont,66,,,,,,,
50,2014,8402,Vermont,67,,,,,,,
50,2014,5938,Vermont,68,,,,,,,
50,2014,6065,Vermont,69,,,,,,,
50,2014,5806,Vermont,70,,,,,,,
50,2014,6054,Vermont,71,,,,,,,
50,2014,4922,Vermont,72,,,,,,,
50,2014,4574,Vermont,73,,,,,,,
50,2014,4133,Vermont,74,,,,,,,
50,2014,3843,Vermont,75,,,,,,,
50,2014,3697,Vermont,76,,,,,,,
50,2014,3326,Vermont,77,,,,,,,
50,2014,3157,Vermont,78,,,,,,,
50,2014,3025,Vermont,79,,,,,,,
50,2014,2841,Vermont,80,,,,,,,
50,2014,2710,Vermont,81,,,,,,,
50,2014,2527,Vermont,82,,,,,,,
50,2014,2360,Vermont,83,,,,,,,
50,2014,2289,Vermont,84,,,,,,,
50,2014,14107,Vermont,85,,,,,,,
50,2014,626000,Vermont,999,,,,,,,
50,2014,3087,Vermont,0,,,,,,,
50,2014,3110,Vermont,1,,,,,,,
50,2014,3174,Vermont,2,,,,,,,
50,2014,3216,Vermont,3,,,,,,,
50,2014,3162,Vermont,4,,,,,,,
50,2014,3236,Vermont,5,,,,,,,
50,2014,3290,Vermont,6,,,,,,,
50,2014,3476,Vermont,7,,,,,,,
50,2014,3353,Vermont,8,,,,,,,
50,2014,3524,Vermont,9,,,,,,,
50,2014,3612,Vermont,10,,,,,,,
50,2014,3579,Vermont,11,,,,,,,
50,2014,3519,Vermont,12,,,,,,,
50,2014,3647,Vermont,13,,,,,,,
50,2014,3873,Vermont,14,,,,,,,
50,2014,3859,Vermont,15,,,,,,,
50,2014,3929,Vermont,16,,,,,,,
50,2014,3930,Vermont,17,,,,,,,
50,2014,4891,Vermont,18,,,,,,,
50,2014,5917,Vermont,19,,,,,,,
50,2014,5768,Vermont,20,,,,,,,
50,2014,5456,Vermont,21,,,,,,,
50,2014,4745,Vermont,22,,,,,,,
50,2014,4270,Vermont,23,,,,,,,
50,2014,3695,Vermont,24,,,,,,,
50,2014,3534,Vermont,25,,,,,,,
50,2014,3657,Vermont,26,,,,,,,
50,2014,3677,Vermont,27,,,,,,,
50,2014,3544,Vermont,28,,,,,,,
50,2014,3647,Vermont,29,,,,,,,
50,2014,3529,Vermont,30,,,,,,,
50,2014,3521,Vermont,31,,,,,,,
50,2014,3559,Vermont,32,,,,,,,
50,2014,3542,Vermont,33,,,,,,,
50,2014,3658,Vermont,34,,,,,,,
50,2014,3396,Vermont,35,,,,,,,
50,2014,3321,Vermont,36,,,,,,,
50,2014,3341,Vermont,37,,,,,,,
50,2014,3251,Vermont,38,,,,,,,
50,2014,3440,Vermont,39,,,,,,,
50,2014,3259,Vermont,40,,,,,,,
50,2014,3455,Vermont,41,,,,,,,
50,2014,3582,Vermont,42,,,,,,,
50,2014,3941,Vermont,43,,,,,,,
50,2014,4159,Vermont,44,,,,,,,
50,2014,3924,Vermont,45,,,,,,,
50,2014,3904,Vermont,46,,,,,,,
50,2014,4056,Vermont,47,,,,,,,
50,2014,4207,Vermont,48,,,,,,,
50,2014,4441,Vermont,49,,,,,,,
50,2014,4561,Vermont,50,,,,,,,
50,2014,4755,Vermont,51,,,,,,,
50,2014,4726,Vermont,52,,,,,,,
50,2014,4985,Vermont,53,,,,,,,
50,2014,5024,Vermont,54,,,,,,,
50,2014,5002,Vermont,55,,,,,,,
50,2014,5059,Vermont,56,,,,,,,
50,2014,4968,Vermont,57,,,,,,,
50,2014,4943,Vermont,58,,,,,,,
50,2014,4976,Vermont,59,,,,,,,
50,2014,4737,Vermont,60,,,,,,,
50,2014,4540,Vermont,61,,,,,,,
50,2014,4445,Vermont,62,,,,,,,
50,2014,4291,Vermont,63,,,,,,,
50,2014,4150,Vermont,64,,,,,,,
50,2014,4119,Vermont,65,,,,,,,
50,2014,4073,Vermont,66,,,,,,,
50,2014,4130,Vermont,67,,,,,,,
50,2014,2891,Vermont,68,,,,,,,
50,2014,2878,Vermont,69,,,,,,,
50,2014,2833,Vermont,70,,,,,,,
50,2014,2974,Vermont,71,,,,,,,
50,2014,2366,Vermont,72,,,,,,,
50,2014,2158,Vermont,73,,,,,,,
50,2014,1946,Vermont,74,,,,,,,
50,2014,1816,Vermont,75,,,,,,,
50,2014,1717,Vermont,76,,,,,,,
50,2014,1510,Vermont,77,,,,,,,
50,2014,1442,Vermont,78,,,,,,,
50,2014,1356,Vermont,79,,,,,,,
50,2014,1281,Vermont,80,,,,,,,
50,2014,1178,Vermont,81,,,,,,,
50,2014,1055,Vermont,82,,,,,,,
50,2014,932,Vermont,83,,,,,,,
50,2014,929,Vermont,84,,,,,,,
50,2014,4753,Vermont,85,,,,,,,
50,2014,308362,Vermont,999,,,,,,,
50,2014,2936,Vermont,0,,,,,,,
50,2014,2943,Vermont,1,,,,,,,
50,2014,2997,Vermont,2,,,,,,,
50,2014,2949,Vermont,3,,,,,,,
50,2014,2843,Vermont,4,,,,,,,
50,2014,2954,Vermont,5,,,,,,,
50,2014,3221,Vermont,6,,,,,,,
50,2014,3294,Vermont,7,,,,,,,
50,2014,3254,Vermont,8,,,,,,,
50,2014,3280,Vermont,9,,,,,,,
50,2014,3269,Vermont,10,,,,,,,
50,2014,3477,Vermont,11,,,,,,,
50,2014,3437,Vermont,12,,,,,,,
50,2014,3401,Vermont,13,,,,,,,
50,2014,3567,Vermont,14,,,,,,,
50,2014,3611,Vermont,15,,,,,,,
50,2014,3730,Vermont,16,,,,,,,
50,2014,3847,Vermont,17,,,,,,,
50,2014,4722,Vermont,18,,,,,,,
50,2014,5641,Vermont,19,,,,,,,
50,2014,5393,Vermont,20,,,,,,,
50,2014,5168,Vermont,21,,,,,,,
50,2014,4637,Vermont,22,,,,,,,
50,2014,3709,Vermont,23,,,,,,,
50,2014,3472,Vermont,24,,,,,,,
50,2014,3358,Vermont,25,,,,,,,
50,2014,3573,Vermont,26,,,,,,,
50,2014,3488,Vermont,27,,,,,,,
50,2014,3470,Vermont,28,,,,,,,
50,2014,3638,Vermont,29,,,,,,,
50,2014,3562,Vermont,30,,,,,,,
50,2014,3670,Vermont,31,,,,,,,
50,2014,3612,Vermont,32,,,,,,,
50,2014,3659,Vermont,33,,,,,,,
50,2014,3720,Vermont,34,,,,,,,
50,2014,3570,Vermont,35,,,,,,,
50,2014,3521,Vermont,36,,,,,,,
50,2014,3446,Vermont,37,,,,,,,
50,2014,3284,Vermont,38,,,,,,,
50,2014,3529,Vermont,39,,,,,,,
50,2014,3449,Vermont,40,,,,,,,
50,2014,3387,Vermont,41,,,,,,,
50,2014,3689,Vermont,42,,,,,,,
50,2014,4130,Vermont,43,,,,,,,
50,2014,4242,Vermont,44,,,,,,,
50,2014,4153,Vermont,45,,,,,,,
50,2014,3996,Vermont,46,,,,,,,
50,2014,4226,Vermont,47,,,,,,,
50,2014,4355,Vermont,48,,,,,,,
50,2014,4655,Vermont,49,,,,,,,
50,2014,4923,Vermont,50,,,,,,,
50,2014,5001,Vermont,51,,,,,,,
50,2014,5130,Vermont,52,,,,,,,
50,2014,5309,Vermont,53,,,,,,,
50,2014,5180,Vermont,54,,,,,,,
50,2014,5193,Vermont,55,,,,,,,
50,2014,5298,Vermont,56,,,,,,,
50,2014,5265,Vermont,57,,,,,,,
50,2014,5061,Vermont,58,,,,,,,
50,2014,4973,Vermont,59,,,,,,,
50,2014,4936,Vermont,60,,,,,,,
50,2014,4843,Vermont,61,,,,,,,
50,2014,4661,Vermont,62,,,,,,,
50,2014,4585,Vermont,63,,,,,,,
50,2014,4284,Vermont,64,,,,,,,
50,2014,4156,Vermont,65,,,,,,,
50,2014,4075,Vermont,66,,,,,,,
50,2014,4272,Vermont,67,,,,,,,
50,2014,3047,Vermont,68,,,,,,,
50,2014,3187,Vermont,69,,,,,,,
50,2014,2973,Vermont,70,,,,,,,
50,2014,3080,Vermont,71,,,,,,,
50,2014,2556,Vermont,72,,,,,,,
50,2014,2416,Vermont,73,,,,,,,
50,2014,2187,Vermont,74,,,,,,,
50,2014,2027,Vermont,75,,,,,,,
50,2014,1980,Vermont,76,,,,,,,
50,2014,1816,Vermont,77,,,,,,,
50,2014,1715,Vermont,78,,,,,,,
50,2014,1669,Vermont,79,,,,,,,
50,2014,1560,Vermont,80,,,,,,,
50,2014,1532,Vermont,81,,,,,,,
50,2014,1472,Vermont,82,,,,,,,
50,2014,1428,Vermont,83,,,,,,,
50,2014,1360,Vermont,84,,,,,,,
50,2014,9354,Vermont,85,,,,,,,
50,2014,317638,Vermont,999,,,,,,,
51,2014,103122,Virginia,0,,,,,,,
51,2014,103214,Virginia,1,,,,,,,
51,2014,103381,Virginia,2,,,,,,,
51,2014,103250,Virginia,3,,,,,,,
51,2014,101926,Virginia,4,,,,,,,
51,2014,101142,Virginia,5,,,,,,,
51,2014,105010,Virginia,6,,,,,,,
51,2014,104877,Virginia,7,,,,,,,
51,2014,104259,Virginia,8,,,,,,,
51,2014,104472,Virginia,9,,,,,,,
51,2014,104431,Virginia,10,,,,,,,
51,2014,103666,Virginia,11,,,,,,,
51,2014,102897,Virginia,12,,,,,,,
51,2014,105004,Virginia,13,,,,,,,
51,2014,106230,Virginia,14,,,,,,,
51,2014,103976,Virginia,15,,,,,,,
51,2014,103735,Virginia,16,,,,,,,
51,2014,104509,Virginia,17,,,,,,,
51,2014,108512,Virginia,18,,,,,,,
51,2014,111951,Virginia,19,,,,,,,
51,2014,113407,Virginia,20,,,,,,,
51,2014,116432,Virginia,21,,,,,,,
51,2014,116143,Virginia,22,,,,,,,
51,2014,115418,Virginia,23,,,,,,,
51,2014,116276,Virginia,24,,,,,,,
51,2014,113920,Virginia,25,,,,,,,
51,2014,112314,Virginia,26,,,,,,,
51,2014,113040,Virginia,27,,,,,,,
51,2014,113831,Virginia,28,,,,,,,
51,2014,113842,Virginia,29,,,,,,,
51,2014,110469,Virginia,30,,,,,,,
51,2014,112367,Virginia,31,,,,,,,
51,2014,113407,Virginia,32,,,,,,,
51,2014,112255,Virginia,33,,,,,,,
51,2014,113678,Virginia,34,,,,,,,
51,2014,107387,Virginia,35,,,,,,,
51,2014,104483,Virginia,36,,,,,,,
51,2014,103390,Virginia,37,,,,,,,
51,2014,99974,Virginia,38,,,,,,,
51,2014,103046,Virginia,39,,,,,,,
51,2014,100378,Virginia,40,,,,,,,
51,2014,102673,Virginia,41,,,,,,,
51,2014,108658,Virginia,42,,,,,,,
51,2014,114731,Virginia,43,,,,,,,
51,2014,115605,Virginia,44,,,,,,,
51,2014,110738,Virginia,45,,,,,,,
51,2014,109076,Virginia,46,,,,,,,
51,2014,109552,Virginia,47,,,,,,,
51,2014,112357,Virginia,48,,,,,,,
51,2014,119878,Virginia,49,,,,,,,
51,2014,122710,Virginia,50,,,,,,,
51,2014,121901,Virginia,51,,,,,,,
51,2014,120185,Virginia,52,,,,,,,
51,2014,120923,Virginia,53,,,,,,,
51,2014,120917,Virginia,54,,,,,,,
51,2014,117136,Virginia,55,,,,,,,
51,2014,115973,Virginia,56,,,,,,,
51,2014,113740,Virginia,57,,,,,,,
51,2014,109336,Virginia,58,,,,,,,
51,2014,107531,Virginia,59,,,,,,,
51,2014,103116,Virginia,60,,,,,,,
51,2014,99072,Virginia,61,,,,,,,
51,2014,93877,Virginia,62,,,,,,,
51,2014,91088,Virginia,63,,,,,,,
51,2014,88971,Virginia,64,,,,,,,
51,2014,87629,Virginia,65,,,,,,,
51,2014,86635,Virginia,66,,,,,,,
51,2014,90984,Virginia,67,,,,,,,
51,2014,66445,Virginia,68,,,,,,,
51,2014,65138,Virginia,69,,,,,,,
51,2014,63459,Virginia,70,,,,,,,
51,2014,64840,Virginia,71,,,,,,,
51,2014,55632,Virginia,72,,,,,,,
51,2014,50497,Virginia,73,,,,,,,
51,2014,47623,Virginia,74,,,,,,,
51,2014,44091,Virginia,75,,,,,,,
51,2014,41786,Virginia,76,,,,,,,
51,2014,38180,Virginia,77,,,,,,,
51,2014,35715,Virginia,78,,,,,,,
51,2014,34044,Virginia,79,,,,,,,
51,2014,30233,Virginia,80,,,,,,,
51,2014,29134,Virginia,81,,,,,,,
51,2014,27080,Virginia,82,,,,,,,
51,2014,25075,Virginia,83,,,,,,,
51,2014,23826,Virginia,84,,,,,,,
51,2014,138840,Virginia,85,,,,,,,
51,2014,8211651,Virginia,999,,,,,,,
51,2014,52683,Virginia,0,,,,,,,
51,2014,52936,Virginia,1,,,,,,,
51,2014,52742,Virginia,2,,,,,,,
51,2014,52940,Virginia,3,,,,,,,
51,2014,52199,Virginia,4,,,,,,,
51,2014,51445,Virginia,5,,,,,,,
51,2014,53420,Virginia,6,,,,,,,
51,2014,53715,Virginia,7,,,,,,,
51,2014,53434,Virginia,8,,,,,,,
51,2014,53319,Virginia,9,,,,,,,
51,2014,53259,Virginia,10,,,,,,,
51,2014,52672,Virginia,11,,,,,,,
51,2014,52175,Virginia,12,,,,,,,
51,2014,53559,Virginia,13,,,,,,,
51,2014,54361,Virginia,14,,,,,,,
51,2014,53291,Virginia,15,,,,,,,
51,2014,52954,Virginia,16,,,,,,,
51,2014,53188,Virginia,17,,,,,,,
51,2014,54748,Virginia,18,,,,,,,
51,2014,55900,Virginia,19,,,,,,,
51,2014,57089,Virginia,20,,,,,,,
51,2014,59468,Virginia,21,,,,,,,
51,2014,59076,Virginia,22,,,,,,,
51,2014,58233,Virginia,23,,,,,,,
51,2014,58492,Virginia,24,,,,,,,
51,2014,56949,Virginia,25,,,,,,,
51,2014,56145,Virginia,26,,,,,,,
51,2014,56541,Virginia,27,,,,,,,
51,2014,56752,Virginia,28,,,,,,,
51,2014,56383,Virginia,29,,,,,,,
51,2014,54383,Virginia,30,,,,,,,
51,2014,55109,Virginia,31,,,,,,,
51,2014,55803,Virginia,32,,,,,,,
51,2014,55411,Virginia,33,,,,,,,
51,2014,56104,Virginia,34,,,,,,,
51,2014,52570,Virginia,35,,,,,,,
51,2014,51141,Virginia,36,,,,,,,
51,2014,50174,Virginia,37,,,,,,,
51,2014,48623,Virginia,38,,,,,,,
51,2014,50690,Virginia,39,,,,,,,
51,2014,49061,Virginia,40,,,,,,,
51,2014,49463,Virginia,41,,,,,,,
51,2014,52789,Virginia,42,,,,,,,
51,2014,55900,Virginia,43,,,,,,,
51,2014,56154,Virginia,44,,,,,,,
51,2014,53804,Virginia,45,,,,,,,
51,2014,53054,Virginia,46,,,,,,,
51,2014,53006,Virginia,47,,,,,,,
51,2014,54777,Virginia,48,,,,,,,
51,2014,58238,Virginia,49,,,,,,,
51,2014,59588,Virginia,50,,,,,,,
51,2014,59276,Virginia,51,,,,,,,
51,2014,58796,Virginia,52,,,,,,,
51,2014,59081,Virginia,53,,,,,,,
51,2014,58761,Virginia,54,,,,,,,
51,2014,56749,Virginia,55,,,,,,,
51,2014,56176,Virginia,56,,,,,,,
51,2014,55017,Virginia,57,,,,,,,
51,2014,52608,Virginia,58,,,,,,,
51,2014,51549,Virginia,59,,,,,,,
51,2014,49134,Virginia,60,,,,,,,
51,2014,47302,Virginia,61,,,,,,,
51,2014,44761,Virginia,62,,,,,,,
51,2014,43120,Virginia,63,,,,,,,
51,2014,42264,Virginia,64,,,,,,,
51,2014,41535,Virginia,65,,,,,,,
51,2014,40984,Virginia,66,,,,,,,
51,2014,42911,Virginia,67,,,,,,,
51,2014,31215,Virginia,68,,,,,,,
51,2014,30388,Virginia,69,,,,,,,
51,2014,29574,Virginia,70,,,,,,,
51,2014,30104,Virginia,71,,,,,,,
51,2014,25666,Virginia,72,,,,,,,
51,2014,23019,Virginia,73,,,,,,,
51,2014,21648,Virginia,74,,,,,,,
51,2014,20068,Virginia,75,,,,,,,
51,2014,18736,Virginia,76,,,,,,,
51,2014,16850,Virginia,77,,,,,,,
51,2014,15412,Virginia,78,,,,,,,
51,2014,14607,Virginia,79,,,,,,,
51,2014,12928,Virginia,80,,,,,,,
51,2014,12084,Virginia,81,,,,,,,
51,2014,11157,Virginia,82,,,,,,,
51,2014,10025,Virginia,83,,,,,,,
51,2014,9380,Virginia,84,,,,,,,
51,2014,46080,Virginia,85,,,,,,,
51,2014,4004875,Virginia,999,,,,,,,
51,2014,50439,Virginia,0,,,,,,,
51,2014,50278,Virginia,1,,,,,,,
51,2014,50639,Virginia,2,,,,,,,
51,2014,50310,Virginia,3,,,,,,,
51,2014,49727,Virginia,4,,,,,,,
51,2014,49697,Virginia,5,,,,,,,
51,2014,51590,Virginia,6,,,,,,,
51,2014,51162,Virginia,7,,,,,,,
51,2014,50825,Virginia,8,,,,,,,
51,2014,51153,Virginia,9,,,,,,,
51,2014,51172,Virginia,10,,,,,,,
51,2014,50994,Virginia,11,,,,,,,
51,2014,50722,Virginia,12,,,,,,,
51,2014,51445,Virginia,13,,,,,,,
51,2014,51869,Virginia,14,,,,,,,
51,2014,50685,Virginia,15,,,,,,,
51,2014,50781,Virginia,16,,,,,,,
51,2014,51321,Virginia,17,,,,,,,
51,2014,53764,Virginia,18,,,,,,,
51,2014,56051,Virginia,19,,,,,,,
51,2014,56318,Virginia,20,,,,,,,
51,2014,56964,Virginia,21,,,,,,,
51,2014,57067,Virginia,22,,,,,,,
51,2014,57185,Virginia,23,,,,,,,
51,2014,57784,Virginia,24,,,,,,,
51,2014,56971,Virginia,25,,,,,,,
51,2014,56169,Virginia,26,,,,,,,
51,2014,56499,Virginia,27,,,,,,,
51,2014,57079,Virginia,28,,,,,,,
51,2014,57459,Virginia,29,,,,,,,
51,2014,56086,Virginia,30,,,,,,,
51,2014,57258,Virginia,31,,,,,,,
51,2014,57604,Virginia,32,,,,,,,
51,2014,56844,Virginia,33,,,,,,,
51,2014,57574,Virginia,34,,,,,,,
51,2014,54817,Virginia,35,,,,,,,
51,2014,53342,Virginia,36,,,,,,,
51,2014,53216,Virginia,37,,,,,,,
51,2014,51351,Virginia,38,,,,,,,
51,2014,52356,Virginia,39,,,,,,,
51,2014,51317,Virginia,40,,,,,,,
51,2014,53210,Virginia,41,,,,,,,
51,2014,55869,Virginia,42,,,,,,,
51,2014,58831,Virginia,43,,,,,,,
51,2014,59451,Virginia,44,,,,,,,
51,2014,56934,Virginia,45,,,,,,,
51,2014,56022,Virginia,46,,,,,,,
51,2014,56546,Virginia,47,,,,,,,
51,2014,57580,Virginia,48,,,,,,,
51,2014,61640,Virginia,49,,,,,,,
51,2014,63122,Virginia,50,,,,,,,
51,2014,62625,Virginia,51,,,,,,,
51,2014,61389,Virginia,52,,,,,,,
51,2014,61842,Virginia,53,,,,,,,
51,2014,62156,Virginia,54,,,,,,,
51,2014,60387,Virginia,55,,,,,,,
51,2014,59797,Virginia,56,,,,,,,
51,2014,58723,Virginia,57,,,,,,,
51,2014,56728,Virginia,58,,,,,,,
51,2014,55982,Virginia,59,,,,,,,
51,2014,53982,Virginia,60,,,,,,,
51,2014,51770,Virginia,61,,,,,,,
51,2014,49116,Virginia,62,,,,,,,
51,2014,47968,Virginia,63,,,,,,,
51,2014,46707,Virginia,64,,,,,,,
51,2014,46094,Virginia,65,,,,,,,
51,2014,45651,Virginia,66,,,,,,,
51,2014,48073,Virginia,67,,,,,,,
51,2014,35230,Virginia,68,,,,,,,
51,2014,34750,Virginia,69,,,,,,,
51,2014,33885,Virginia,70,,,,,,,
51,2014,34736,Virginia,71,,,,,,,
51,2014,29966,Virginia,72,,,,,,,
51,2014,27478,Virginia,73,,,,,,,
51,2014,25975,Virginia,74,,,,,,,
51,2014,24023,Virginia,75,,,,,,,
51,2014,23050,Virginia,76,,,,,,,
51,2014,21330,Virginia,77,,,,,,,
51,2014,20303,Virginia,78,,,,,,,
51,2014,19437,Virginia,79,,,,,,,
51,2014,17305,Virginia,80,,,,,,,
51,2014,17050,Virginia,81,,,,,,,
51,2014,15923,Virginia,82,,,,,,,
51,2014,15050,Virginia,83,,,,,,,
51,2014,14446,Virginia,84,,,,,,,
51,2014,92760,Virginia,85,,,,,,,
51,2014,4206776,Virginia,999,,,,,,,
53,2014,88662,Washington,0,,,,,,,
53,2014,89670,Washington,1,,,,,,,
53,2014,89089,Washington,2,,,,,,,
53,2014,89847,Washington,3,,,,,,,
53,2014,89302,Washington,4,,,,,,,
53,2014,89857,Washington,5,,,,,,,
53,2014,91645,Washington,6,,,,,,,
53,2014,90943,Washington,7,,,,,,,
53,2014,88953,Washington,8,,,,,,,
53,2014,88262,Washington,9,,,,,,,
53,2014,87813,Washington,10,,,,,,,
53,2014,86762,Washington,11,,,,,,,
53,2014,85982,Washington,12,,,,,,,
53,2014,88187,Washington,13,,,,,,,
53,2014,89340,Washington,14,,,,,,,
53,2014,88787,Washington,15,,,,,,,
53,2014,89644,Washington,16,,,,,,,
53,2014,89976,Washington,17,,,,,,,
53,2014,86207,Washington,18,,,,,,,
53,2014,84057,Washington,19,,,,,,,
53,2014,86931,Washington,20,,,,,,,
53,2014,89901,Washington,21,,,,,,,
53,2014,96907,Washington,22,,,,,,,
53,2014,103336,Washington,23,,,,,,,
53,2014,104282,Washington,24,,,,,,,
53,2014,101723,Washington,25,,,,,,,
53,2014,99833,Washington,26,,,,,,,
53,2014,98211,Washington,27,,,,,,,
53,2014,99124,Washington,28,,,,,,,
53,2014,100950,Washington,29,,,,,,,
53,2014,98160,Washington,30,,,,,,,
53,2014,100048,Washington,31,,,,,,,
