Year,STATE,NAME,SEX,AGE,Population
2010,35,New Mexico,2,7,14029
2010,36,New York,2,7,113478
2010,37,North Carolina,2,7,61335
2010,38,North Dakota,2,7,3921
2010,39,Ohio,2,7,72243
2010,40,Oklahoma,2,7,25057
2010,41,Oregon,2,7,23136
2010,42,Pennsylvania,2,7,73542
2010,44,Rhode Island,2,7,5913
2010,45,South Carolina,2,7,28859
2010,46,South Dakota,2,7,5404
2010,47,Tennessee,2,7,40223
2010,48,Texas,2,7,189002
2010,49,Utah,2,7,24578
2010,50,Vermont,2,7,3412
2010,51,Virginia,2,7,50201
2010,53,Washington,2,7,41975
2010,54,West Virginia,2,7,10374
2010,55,Wisconsin,2,7,35647
2010,56,Wyoming,2,7,3663
2010,1,Alabama,1,8,31105
2010,2,Alaska,1,8,5190
2010,4,Arizona,1,8,45313
2010,5,Arkansas,1,8,19794
2010,6,California,1,8,251321
2010,8,Colorado,1,8,35138
2010,9,Connecticut,1,8,22869
2010,10,Delaware,1,8,5679
2010,11,District of Columbia,1,8,2542
2010,12,Florida,1,8,109542
2010,13,Georgia,1,8,70186
2010,15,Hawaii,1,8,8211
2010,16,Idaho,1,8,12180
2010,17,Illinois,1,8,87049
2010,18,Indiana,1,8,44914
2010,19,Iowa,1,8,20275
2010,20,Kansas,1,8,20340
2010,21,Kentucky,1,8,28628
2010,22,Louisiana,1,8,30923
2010,23,Maine,1,8,7537
2010,24,Maryland,1,8,37001
2010,25,Massachusetts,1,8,38973
2010,26,Michigan,1,8,64936
2010,27,Minnesota,1,8,35496
2010,28,Mississippi,1,8,20469
2010,29,Missouri,1,8,39403
2010,30,Montana,1,8,6147
2010,31,Nebraska,1,8,12915
2010,32,Nevada,1,8,18455
2010,33,New Hampshire,1,8,7985
2010,34,New Jersey,1,8,57185
2010,35,New Mexico,1,8,14497
2010,36,New York,1,8,117808
2010,37,North Carolina,1,8,64360
2010,38,North Dakota,1,8,3950
2010,39,Ohio,1,8,75946
2010,40,Oklahoma,1,8,26400
2010,41,Oregon,1,8,23999
2010,42,Pennsylvania,1,8,76299
2010,44,Rhode Island,1,8,6233
2010,45,South Carolina,1,8,29765
2010,46,South Dakota,1,8,5495
2010,47,Tennessee,1,8,41784
2010,48,Texas,1,8,195090
2010,49,Utah,1,8,24978
2010,50,Vermont,1,8,3501
2010,51,Virginia,1,8,51522
2010,53,Washington,1,8,43227
2010,54,West Virginia,1,8,10809
2010,55,Wisconsin,1,8,37323
2010,56,Wyoming,1,8,3775
2010,1,Alabama,2,8,29965
2010,2,Alaska,2,8,4921
2010,4,Arizona,2,8,43838
2010,5,Arkansas,2,8,19016
2010,6,California,2,8,240944
2010,8,Colorado,2,8,33487
2010,9,Connecticut,2,8,21808
2010,10,Delaware,2,8,5380
2010,11,District of Columbia,2,8,2503
2010,12,Florida,2,8,105055
2010,13,Georgia,2,8,67908
2010,15,Hawaii,2,8,7916
2010,16,Idaho,2,8,11704
2010,17,Illinois,2,8,83331
2010,18,Indiana,2,8,43074
2010,19,Iowa,2,8,19410
2010,20,Kansas,2,8,19427
2010,21,Kentucky,2,8,27060
2010,22,Louisiana,2,8,29502
2010,23,Maine,2,8,7151
2010,24,Maryland,2,8,35671
2010,25,Massachusetts,2,8,37913
2010,26,Michigan,2,8,61982
2010,27,Minnesota,2,8,33985
2010,28,Mississippi,2,8,19812
2010,29,Missouri,2,8,37541
2010,30,Montana,2,8,5891
2010,31,Nebraska,2,8,12503
2010,32,Nevada,2,8,17565
2010,33,New Hampshire,2,8,7739
2010,34,New Jersey,2,8,54865
2010,35,New Mexico,2,8,13980
2010,36,New York,2,8,113422
2010,37,North Carolina,2,8,61720
2010,38,North Dakota,2,8,3819
2010,39,Ohio,2,8,72907
2010,40,Oklahoma,2,8,25143
2010,41,Oregon,2,8,22866
2010,42,Pennsylvania,2,8,73339
2010,44,Rhode Island,2,8,5835
2010,45,South Carolina,2,8,28845
2010,46,South Dakota,2,8,5239
2010,47,Tennessee,2,8,40132
2010,48,Texas,2,8,186797
2010,49,Utah,2,8,23794
2010,50,Vermont,2,8,3375
2010,51,Virginia,2,8,49844
2010,53,Washington,2,8,41482
2010,54,West Virginia,2,8,10367
2010,55,Wisconsin,2,8,35870
2010,56,Wyoming,2,8,3499
2010,1,Alabama,1,9,32785
2010,2,Alaska,1,9,5237
2010,4,Arizona,1,9,46661
2010,5,Arkansas,1,9,20524
2010,6,California,1,9,258478
2010,8,Colorado,1,9,35315
2010,9,Connecticut,1,9,23390
2010,10,Delaware,1,9,5810
2010,11,District of Columbia,1,9,2621
2010,12,Florida,1,9,112962
2010,13,Georgia,1,9,72129
2010,15,Hawaii,1,9,8376
2010,16,Idaho,1,9,12273
2010,17,Illinois,1,9,88524
2010,18,Indiana,1,9,46389
2010,19,Iowa,1,9,20678
2010,20,Kansas,1,9,20829
2010,21,Kentucky,1,9,29435
2010,22,Louisiana,1,9,31867
2010,23,Maine,1,9,7788
2010,24,Maryland,1,9,38393
2010,25,Massachusetts,1,9,40072
2010,26,Michigan,1,9,67452
2010,27,Minnesota,1,9,36266
2010,28,Mississippi,1,9,21410
2010,29,Missouri,1,9,40275
2010,30,Montana,1,9,6208
2010,31,Nebraska,1,9,12994
2010,32,Nevada,1,9,19090
2010,33,New Hampshire,1,9,8209
2010,34,New Jersey,1,9,58798
2010,35,New Mexico,1,9,14642
2010,36,New York,1,9,120278
2010,37,North Carolina,1,9,66620
2010,38,North Dakota,1,9,3984
2010,39,Ohio,1,9,78857
2010,40,Oklahoma,1,9,26427
2010,41,Oregon,1,9,24362
2010,42,Pennsylvania,1,9,78533
2010,44,Rhode Island,1,9,6275
2010,45,South Carolina,1,9,30639
2010,46,South Dakota,1,9,5613
2010,47,Tennessee,1,9,42863
2010,48,Texas,1,9,198005
2010,49,Utah,1,9,24877
2010,50,Vermont,1,9,3608
2010,51,Virginia,1,9,52779
2010,53,Washington,1,9,44547
2010,54,West Virginia,1,9,11092
2010,55,Wisconsin,1,9,38075
2010,56,Wyoming,1,9,3723
2010,1,Alabama,2,9,31419
2010,2,Alaska,2,9,4961
2010,4,Arizona,2,9,44866
2010,5,Arkansas,2,9,19392
2010,6,California,2,9,247317
2010,8,Colorado,2,9,34182
2010,9,Connecticut,2,9,22281
2010,10,Delaware,2,9,5579
2010,11,District of Columbia,2,9,2481
2010,12,Florida,2,9,109027
2010,13,Georgia,2,9,69409
2010,15,Hawaii,2,9,8186
2010,16,Idaho,2,9,11983
2010,17,Illinois,2,9,85468
2010,18,Indiana,2,9,44220
2010,19,Iowa,2,9,19683
2010,20,Kansas,2,9,19799
2010,21,Kentucky,2,9,27844
2010,22,Louisiana,2,9,30523
2010,23,Maine,2,9,7367
2010,24,Maryland,2,9,36753
2010,25,Massachusetts,2,9,38521
2010,26,Michigan,2,9,64436
2010,27,Minnesota,2,9,34653
2010,28,Mississippi,2,9,20544
2010,29,Missouri,2,9,38904
2010,30,Montana,2,9,6013
2010,31,Nebraska,2,9,12491
2010,32,Nevada,2,9,17801
2010,33,New Hampshire,2,9,7785
2010,34,New Jersey,2,9,56000
2010,35,New Mexico,2,9,14182
2010,36,New York,2,9,115372
2010,37,North Carolina,2,9,63667
2010,38,North Dakota,2,9,3772
2010,39,Ohio,2,9,74981
2010,40,Oklahoma,2,9,25316
2010,41,Oregon,2,9,23568
2010,42,Pennsylvania,2,9,75311
2010,44,Rhode Island,2,9,5906
2010,45,South Carolina,2,9,29679
2010,46,South Dakota,2,9,5186
2010,47,Tennessee,2,9,40985
2010,48,Texas,2,9,189875
2010,49,Utah,2,9,23789
2010,50,Vermont,2,9,3401
2010,51,Virginia,2,9,50703
2010,53,Washington,2,9,42404
2010,54,West Virginia,2,9,10375
2010,55,Wisconsin,2,9,36548
2010,56,Wyoming,2,9,3470
2010,1,Alabama,1,10,33318
2010,2,Alaska,1,10,5475
2010,4,Arizona,1,10,47045
2010,5,Arkansas,1,10,20740
2010,6,California,1,10,263248
2010,8,Colorado,1,10,35404
2010,9,Connecticut,1,10,24034
2010,10,Delaware,1,10,5924
2010,11,District of Columbia,1,10,2595
2010,12,Florida,1,10,115598
2010,13,Georgia,1,10,73515
2010,15,Hawaii,1,10,8472
2010,16,Idaho,1,10,12391
2010,17,Illinois,1,10,89815
2010,18,Indiana,1,10,47173
2010,19,Iowa,1,10,20970
2010,20,Kansas,1,10,21180
2010,21,Kentucky,1,10,29863
2010,22,Louisiana,1,10,32549
2010,23,Maine,1,10,7913
2010,24,Maryland,1,10,38750
2010,25,Massachusetts,1,10,41027
2010,26,Michigan,1,10,68599
2010,27,Minnesota,1,10,36663
2010,28,Mississippi,1,10,22020
2010,29,Missouri,1,10,41142
2010,30,Montana,1,10,6292
2010,31,Nebraska,1,10,12953
2010,32,Nevada,1,10,19153
2010,33,New Hampshire,1,10,8557
2010,34,New Jersey,1,10,60005
2010,35,New Mexico,1,10,14797
2010,36,New York,1,10,123164
2010,37,North Carolina,1,10,66961
2010,38,North Dakota,1,10,4010
2010,39,Ohio,1,10,79968
2010,40,Oklahoma,1,10,26922
2010,41,Oregon,1,10,25058
2010,42,Pennsylvania,1,10,80456
2010,44,Rhode Island,1,10,6360
2010,45,South Carolina,1,10,31414
2010,46,South Dakota,1,10,5707
2010,47,Tennessee,1,10,43859
2010,48,Texas,1,10,199376
2010,49,Utah,1,10,25004
2010,50,Vermont,1,10,3815
2010,51,Virginia,1,10,53549
2010,53,Washington,1,10,45341
2010,54,West Virginia,1,10,11264
2010,55,Wisconsin,1,10,38926
2010,56,Wyoming,1,10,3834
2010,1,Alabama,2,10,32000
2010,2,Alaska,2,10,5044
2010,4,Arizona,2,10,45319
2010,5,Arkansas,2,10,19710
2010,6,California,2,10,250016
2010,8,Colorado,2,10,34052
2010,9,Connecticut,2,10,23099
2010,10,Delaware,2,10,5704
2010,11,District of Columbia,2,10,2468
2010,12,Florida,2,10,111362
2010,13,Georgia,2,10,70045
2010,15,Hawaii,2,10,8038
2010,16,Idaho,2,10,11874
2010,17,Illinois,2,10,86553
2010,18,Indiana,2,10,45105
2010,19,Iowa,2,10,19945
2010,20,Kansas,2,10,19877
2010,21,Kentucky,2,10,28308
2010,22,Louisiana,2,10,31070
2010,23,Maine,2,10,7562
2010,24,Maryland,2,10,37401
2010,25,Massachusetts,2,10,39048
2010,26,Michigan,2,10,65504
2010,27,Minnesota,2,10,34708
2010,28,Mississippi,2,10,21018
2010,29,Missouri,2,10,39232
2010,30,Montana,2,10,5828
2010,31,Nebraska,2,10,12406
2010,32,Nevada,2,10,18023
2010,33,New Hampshire,2,10,7906
2010,34,New Jersey,2,10,57123
2010,35,New Mexico,2,10,14285
2010,36,New York,2,10,117531
2010,37,North Carolina,2,10,64305
2010,38,North Dakota,2,10,3790
2010,39,Ohio,2,10,76227
2010,40,Oklahoma,2,10,25415
2010,41,Oregon,2,10,23934
2010,42,Pennsylvania,2,10,77100
2010,44,Rhode Island,2,10,6075
2010,45,South Carolina,2,10,30423
2010,46,South Dakota,2,10,5304
2010,47,Tennessee,2,10,41775
2010,48,Texas,2,10,190732
2010,49,Utah,2,10,23615
2010,50,Vermont,2,10,3527
2010,51,Virginia,2,10,50932
2010,53,Washington,2,10,43069
2010,54,West Virginia,2,10,10859
2010,55,Wisconsin,2,10,37125
2010,56,Wyoming,2,10,3524
2010,1,Alabama,1,11,32493
2010,2,Alaska,1,11,5234
2010,4,Arizona,1,11,45704
2010,5,Arkansas,1,11,20221
2010,6,California,1,11,259213
2010,8,Colorado,1,11,34297
2010,9,Connecticut,1,11,24426
2010,10,Delaware,1,11,5747
2010,11,District of Columbia,1,11,2492
2010,12,Florida,1,11,114733
2010,13,Georgia,1,11,71050
2010,15,Hawaii,1,11,8302
2010,16,Idaho,1,11,12167
2010,17,Illinois,1,11,88664
2010,18,Indiana,1,11,46284
2010,19,Iowa,1,11,20514
2010,20,Kansas,1,11,20659
2010,21,Kentucky,1,11,29340
2010,22,Louisiana,1,11,31749
2010,23,Maine,1,11,7984
2010,24,Maryland,1,11,38217
2010,25,Massachusetts,1,11,40782
2010,26,Michigan,1,11,68034
2010,27,Minnesota,1,11,35728
2010,28,Mississippi,1,11,21319
2010,29,Missouri,1,11,40620
2010,30,Montana,1,11,6280
2010,31,Nebraska,1,11,12667
2010,32,Nevada,1,11,18691
2010,33,New Hampshire,1,11,8453
2010,34,New Jersey,1,11,59539
2010,35,New Mexico,1,11,14591
2010,36,New York,1,11,121458
2010,37,North Carolina,1,11,65225
2010,38,North Dakota,1,11,3982
2010,39,Ohio,1,11,78575
2010,40,Oklahoma,1,11,26434
2010,41,Oregon,1,11,24788
2010,42,Pennsylvania,1,11,80028
2010,44,Rhode Island,1,11,6389
2010,45,South Carolina,1,11,30484
2010,46,South Dakota,1,11,5650
2010,47,Tennessee,1,11,43476
2010,48,Texas,1,11,193889
2010,49,Utah,1,11,23957
2010,50,Vermont,1,11,3826
2010,51,Virginia,1,11,52397
2010,53,Washington,1,11,45027
2010,54,West Virginia,1,11,10983
2010,55,Wisconsin,1,11,38234
2010,56,Wyoming,1,11,3801
2010,1,Alabama,2,11,31344
2010,2,Alaska,2,11,4932
2010,4,Arizona,2,11,44221
2010,5,Arkansas,2,11,19378
2010,6,California,2,11,247649
2010,8,Colorado,2,11,32924
2010,9,Connecticut,2,11,23197
2010,10,Delaware,2,11,5589
2010,11,District of Columbia,2,11,2410
2010,12,Florida,2,11,109558
2010,13,Georgia,2,11,67877
2010,15,Hawaii,2,11,7921
2010,16,Idaho,2,11,11536
2010,17,Illinois,2,11,85096
2010,18,Indiana,2,11,44305
2010,19,Iowa,2,11,19518
2010,20,Kansas,2,11,19445
2010,21,Kentucky,2,11,27994
2010,22,Louisiana,2,11,30231
2010,23,Maine,2,11,7655
2010,24,Maryland,2,11,36983
2010,25,Massachusetts,2,11,39189
2010,26,Michigan,2,11,65211
2010,27,Minnesota,2,11,34397
2010,28,Mississippi,2,11,20381
2010,29,Missouri,2,11,38536
2010,30,Montana,2,11,5853
2010,31,Nebraska,2,11,12025
2010,32,Nevada,2,11,17892
2010,33,New Hampshire,2,11,7952
2010,34,New Jersey,2,11,56597
2010,35,New Mexico,2,11,14135
2010,36,New York,2,11,116029
2010,37,North Carolina,2,11,62544
2010,38,North Dakota,2,11,3805
2010,39,Ohio,2,11,75316
2010,40,Oklahoma,2,11,25205
2010,41,Oregon,2,11,23589
2010,42,Pennsylvania,2,11,75683
2010,44,Rhode Island,2,11,6148
2010,45,South Carolina,2,11,29342
2010,46,South Dakota,2,11,5188
2010,47,Tennessee,2,11,41096
2010,48,Texas,2,11,185225
2010,49,Utah,2,11,22862
2010,50,Vermont,2,11,3602
2010,51,Virginia,2,11,49880
2010,53,Washington,2,11,42528
2010,54,West Virginia,2,11,10660
2010,55,Wisconsin,2,11,36655
2010,56,Wyoming,2,11,3426
2010,1,Alabama,1,12,32829
2010,2,Alaska,1,12,5105
2010,4,Arizona,1,12,45707
2010,5,Arkansas,1,12,20322
2010,6,California,1,12,261329
2010,8,Colorado,1,12,33759
2010,9,Connecticut,1,12,24348
2010,10,Delaware,1,12,5821
2010,11,District of Columbia,1,12,2509
2010,12,Florida,1,12,115185
2010,13,Georgia,1,12,70161
2010,15,Hawaii,1,12,8277
2010,16,Idaho,1,12,11967
2010,17,Illinois,1,12,89320
2010,18,Indiana,1,12,45842
2010,19,Iowa,1,12,20596
2010,20,Kansas,1,12,20431
2010,21,Kentucky,1,12,28994
2010,22,Louisiana,1,12,31344
2010,23,Maine,1,12,8113
2010,24,Maryland,1,12,38549
2010,25,Massachusetts,1,12,41031
2010,26,Michigan,1,12,68727
2010,27,Minnesota,1,12,35795
2010,28,Mississippi,1,12,21194
2010,29,Missouri,1,12,40718
2010,30,Montana,1,12,6294
2010,31,Nebraska,1,12,12363
2010,32,Nevada,1,12,18444
2010,33,New Hampshire,1,12,8621
2010,34,New Jersey,1,12,59648
2010,35,New Mexico,1,12,14400
2010,36,New York,1,12,122242
2010,37,North Carolina,1,12,64692
2010,38,North Dakota,1,12,4122
2010,39,Ohio,1,12,78955
2010,40,Oklahoma,1,12,26283
2010,41,Oregon,1,12,24574
2010,42,Pennsylvania,1,12,80317
2010,44,Rhode Island,1,12,6454
2010,45,South Carolina,1,12,30411
2010,46,South Dakota,1,12,5415
2010,47,Tennessee,1,12,42781
2010,48,Texas,1,12,192274
2010,49,Utah,1,12,23518
2010,50,Vermont,1,12,3834
2010,51,Virginia,1,12,52093
2010,53,Washington,1,12,44977
2010,54,West Virginia,1,12,11088
2010,55,Wisconsin,1,12,38158
2010,56,Wyoming,1,12,3719
2010,1,Alabama,2,12,31330
2010,2,Alaska,2,12,4899
2010,4,Arizona,2,12,43617
2010,5,Arkansas,2,12,19297
2010,6,California,2,12,250857
2010,8,Colorado,2,12,32409
2010,9,Connecticut,2,12,23200
2010,10,Delaware,2,12,5555
2010,11,District of Columbia,2,12,2376
2010,12,Florida,2,12,110017
2010,13,Georgia,2,12,67233
2010,15,Hawaii,2,12,7839
2010,16,Idaho,2,12,11232
2010,17,Illinois,2,12,85223
2010,18,Indiana,2,12,44117
2010,19,Iowa,2,12,19605
2010,20,Kansas,2,12,19359
2010,21,Kentucky,2,12,27801
2010,22,Louisiana,2,12,29903
2010,23,Maine,2,12,7627
2010,24,Maryland,2,12,36665
2010,25,Massachusetts,2,12,39577
2010,26,Michigan,2,12,65538
2010,27,Minnesota,2,12,34243
2010,28,Mississippi,2,12,20279
2010,29,Missouri,2,12,38760
2010,30,Montana,2,12,5915
2010,31,Nebraska,2,12,11988
2010,32,Nevada,2,12,17749
2010,33,New Hampshire,2,12,8181
2010,34,New Jersey,2,12,57187
2010,35,New Mexico,2,12,13897
2010,36,New York,2,12,117172
2010,37,North Carolina,2,12,61718
2010,38,North Dakota,2,12,3932
2010,39,Ohio,2,12,75703
2010,40,Oklahoma,2,12,24942
2010,41,Oregon,2,12,23541
2010,42,Pennsylvania,2,12,76226
2010,44,Rhode Island,2,12,6230
2010,45,South Carolina,2,12,28793
2010,46,South Dakota,2,12,5238
2010,47,Tennessee,2,12,40785
2010,48,Texas,2,12,183036
2010,49,Utah,2,12,22143
2010,50,Vermont,2,12,3702
2010,51,Virginia,2,12,49676
2010,53,Washington,2,12,42699
2010,54,West Virginia,2,12,10537
2010,55,Wisconsin,2,12,36580
2010,56,Wyoming,2,12,3502
2010,1,Alabama,1,13,32571
2010,2,Alaska,1,13,5170
2010,4,Arizona,1,13,45545
2010,5,Arkansas,1,13,20036
2010,6,California,1,13,265988
2010,8,Colorado,1,13,33645
2010,9,Connecticut,1,13,24911
2010,10,Delaware,1,13,5688
2010,11,District of Columbia,1,13,2515
2010,12,Florida,1,13,116217
2010,13,Georgia,1,13,69655
2010,15,Hawaii,1,13,8247
2010,16,Idaho,1,13,11848
2010,17,Illinois,1,13,89448
2010,18,Indiana,1,13,45470
2010,19,Iowa,1,13,20687
2010,20,Kansas,1,13,20057
2010,21,Kentucky,1,13,28811
2010,22,Louisiana,1,13,30902
2010,23,Maine,1,13,8142
2010,24,Maryland,1,13,38419
2010,25,Massachusetts,1,13,41597
2010,26,Michigan,1,13,69104
2010,27,Minnesota,1,13,36044
2010,28,Mississippi,1,13,21025
2010,29,Missouri,1,13,40318
2010,30,Montana,1,13,6318
2010,31,Nebraska,1,13,12409
2010,32,Nevada,1,13,18542
2010,33,New Hampshire,1,13,8798
2010,34,New Jersey,1,13,60106
2010,35,New Mexico,1,13,14192
2010,36,New York,1,13,123863
2010,37,North Carolina,1,13,63508
2010,38,North Dakota,1,13,4106
2010,39,Ohio,1,13,78540
2010,40,Oklahoma,1,13,25590
2010,41,Oregon,1,13,24699
2010,42,Pennsylvania,1,13,80620
2010,44,Rhode Island,1,13,6645
2010,45,South Carolina,1,13,30065
2010,46,South Dakota,1,13,5482
2010,47,Tennessee,1,13,42285
2010,48,Texas,1,13,190708
2010,49,Utah,1,13,23101
2010,50,Vermont,1,13,3848
2010,51,Virginia,1,13,51819
2010,53,Washington,1,13,44781
2010,54,West Virginia,1,13,11066
2010,55,Wisconsin,1,13,38150
2010,56,Wyoming,1,13,3648
2010,1,Alabama,2,13,30898
2010,2,Alaska,2,13,4941
2010,4,Arizona,2,13,43637
2010,5,Arkansas,2,13,19361
2010,6,California,2,13,254902
2010,8,Colorado,2,13,32039
2010,9,Connecticut,2,13,23722
2010,10,Delaware,2,13,5522
2010,11,District of Columbia,2,13,2489
2010,12,Florida,2,13,110352
2010,13,Georgia,2,13,66716
2010,15,Hawaii,2,13,7907
2010,16,Idaho,2,13,11201
2010,17,Illinois,2,13,86004
2010,18,Indiana,2,13,43854
2010,19,Iowa,2,13,19375
2010,20,Kansas,2,13,19054
2010,21,Kentucky,2,13,27392
2010,22,Louisiana,2,13,29744
2010,23,Maine,2,13,7741
2010,24,Maryland,2,13,37387
2010,25,Massachusetts,2,13,39865
2010,26,Michigan,2,13,66099
2010,27,Minnesota,2,13,34346
2010,28,Mississippi,2,13,19961
2010,29,Missouri,2,13,38567
2010,30,Montana,2,13,5980
2010,31,Nebraska,2,13,11858
2010,32,Nevada,2,13,17706
2010,33,New Hampshire,2,13,8261
2010,34,New Jersey,2,13,57741
2010,35,New Mexico,2,13,13738
2010,36,New York,2,13,118886
2010,37,North Carolina,2,13,60692
2010,38,North Dakota,2,13,3975
2010,39,Ohio,2,13,75021
2010,40,Oklahoma,2,13,24360
2010,41,Oregon,2,13,23863
2010,42,Pennsylvania,2,13,77536
2010,44,Rhode Island,2,13,6202
2010,45,South Carolina,2,13,28518
2010,46,South Dakota,2,13,5232
2010,47,Tennessee,2,13,40386
2010,48,Texas,2,13,182564
2010,49,Utah,2,13,21724
2010,50,Vermont,2,13,3757
2010,51,Virginia,2,13,50028
2010,53,Washington,2,13,42763
2010,54,West Virginia,2,13,10634
2010,55,Wisconsin,2,13,36685
2010,56,Wyoming,2,13,3531
2010,1,Alabama,1,14,32396
2010,2,Alaska,1,14,5194
2010,4,Arizona,1,14,45366
2010,5,Arkansas,1,14,19871
2010,6,California,1,14,272115
2010,8,Colorado,1,14,33535
2010,9,Connecticut,1,14,24898
2010,10,Delaware,1,14,5770
2010,11,District of Columbia,1,14,2490
2010,12,Florida,1,14,116790
2010,13,Georgia,1,14,69032
2010,15,Hawaii,1,14,8389
2010,16,Idaho,1,14,11856
2010,17,Illinois,1,14,90792
2010,18,Indiana,1,14,46194
2010,19,Iowa,1,14,20672
2010,20,Kansas,1,14,20091
2010,21,Kentucky,1,14,28985
2010,22,Louisiana,1,14,30776
2010,23,Maine,1,14,8226
2010,24,Maryland,1,14,39122
2010,25,Massachusetts,1,14,42515
2010,26,Michigan,1,14,70050
2010,27,Minnesota,1,14,36188
2010,28,Mississippi,1,14,21081
2010,29,Missouri,1,14,40417
2010,30,Montana,1,14,6401
2010,31,Nebraska,1,14,12455
2010,32,Nevada,1,14,18796
2010,33,New Hampshire,1,14,8959
2010,34,New Jersey,1,14,60704
2010,35,New Mexico,1,14,14158
2010,36,New York,1,14,126940
2010,37,North Carolina,1,14,63457
2010,38,North Dakota,1,14,4142
2010,39,Ohio,1,14,79772
2010,40,Oklahoma,1,14,25400
2010,41,Oregon,1,14,24884
2010,42,Pennsylvania,1,14,82879
2010,44,Rhode Island,1,14,6711
2010,45,South Carolina,1,14,29963
2010,46,South Dakota,1,14,5504
2010,47,Tennessee,1,14,42723
2010,48,Texas,1,14,189620
2010,49,Utah,1,14,22336
2010,50,Vermont,1,14,3942
2010,51,Virginia,1,14,52135
2010,53,Washington,1,14,44769
2010,54,West Virginia,1,14,11204
2010,55,Wisconsin,1,14,38627
2010,56,Wyoming,1,14,3621
2010,1,Alabama,2,14,30938
2010,2,Alaska,2,14,4927
2010,4,Arizona,2,14,43339
2010,5,Arkansas,2,14,19080
2010,6,California,2,14,258840
2010,8,Colorado,2,14,31818
2010,9,Connecticut,2,14,23813
2010,10,Delaware,2,14,5558
2010,11,District of Columbia,2,14,2582
2010,12,Florida,2,14,111219
2010,13,Georgia,2,14,66202
2010,15,Hawaii,2,14,8123
2010,16,Idaho,2,14,11242
2010,17,Illinois,2,14,86915
2010,18,Indiana,2,14,44000
2010,19,Iowa,2,14,19287
2010,20,Kansas,2,14,19202
2010,21,Kentucky,2,14,27149
2010,22,Louisiana,2,14,29495
2010,23,Maine,2,14,7810
2010,24,Maryland,2,14,37546
2010,25,Massachusetts,2,14,40297
2010,26,Michigan,2,14,66517
2010,27,Minnesota,2,14,34413
2010,28,Mississippi,2,14,20095
2010,29,Missouri,2,14,38791
2010,30,Montana,2,14,5957
2010,31,Nebraska,2,14,11907
2010,32,Nevada,2,14,17925
2010,33,New Hampshire,2,14,8516
2010,34,New Jersey,2,14,58093
2010,35,New Mexico,2,14,13781
2010,36,New York,2,14,121337
2010,37,North Carolina,2,14,60274
2010,38,North Dakota,2,14,3933
2010,39,Ohio,2,14,75882
2010,40,Oklahoma,2,14,23969
2010,41,Oregon,2,14,23612
2010,42,Pennsylvania,2,14,78797
2010,44,Rhode Island,2,14,6365
2010,45,South Carolina,2,14,28476
2010,46,South Dakota,2,14,5295
2010,47,Tennessee,2,14,40190
2010,48,Texas,2,14,181086
2010,49,Utah,2,14,21216
2010,50,Vermont,2,14,3650
2010,51,Virginia,2,14,49749
2010,53,Washington,2,14,42683
2010,54,West Virginia,2,14,10791
2010,55,Wisconsin,2,14,36628
2010,56,Wyoming,2,14,3391
2010,1,Alabama,1,15,33173
2010,2,Alaska,1,15,5258
2010,4,Arizona,1,15,45913
2010,5,Arkansas,1,15,20166
2010,6,California,1,15,279201
2010,8,Colorado,1,15,34139
2010,9,Connecticut,1,15,25440
2010,10,Delaware,1,15,6050
2010,11,District of Columbia,1,15,2622
2010,12,Florida,1,15,119458
2010,13,Georgia,1,15,70424
2010,15,Hawaii,1,15,8516
2010,16,Idaho,1,15,11821
2010,17,Illinois,1,15,93522
2010,18,Indiana,1,15,46922
2010,19,Iowa,1,15,20720
2010,20,Kansas,1,15,20377
2010,21,Kentucky,1,15,29530
2010,22,Louisiana,1,15,31460
2010,23,Maine,1,15,8373
2010,24,Maryland,1,15,40365
2010,25,Massachusetts,1,15,43789
2010,26,Michigan,1,15,72689
2010,27,Minnesota,1,15,36822
2010,28,Mississippi,1,15,21475
2010,29,Missouri,1,15,41431
2010,30,Montana,1,15,6401
2010,31,Nebraska,1,15,12886
2010,32,Nevada,1,15,19067
2010,33,New Hampshire,1,15,9280
2010,34,New Jersey,1,15,62436
2010,35,New Mexico,1,15,14668
2010,36,New York,1,15,130943
2010,37,North Carolina,1,15,64625
2010,38,North Dakota,1,15,4168
2010,39,Ohio,1,15,81323
2010,40,Oklahoma,1,15,25676
2010,41,Oregon,1,15,25220
2010,42,Pennsylvania,1,15,85994
2010,44,Rhode Island,1,15,6917
2010,45,South Carolina,1,15,30702
2010,46,South Dakota,1,15,5566
2010,47,Tennessee,1,15,43194
2010,48,Texas,1,15,190929
2010,49,Utah,1,15,22493
2010,50,Vermont,1,15,4124
2010,51,Virginia,1,15,53756
2010,53,Washington,1,15,45509
2010,54,West Virginia,1,15,11636
2010,55,Wisconsin,1,15,39631
2010,56,Wyoming,1,15,3642
2010,1,Alabama,2,15,31504
2010,2,Alaska,2,15,5047
2010,4,Arizona,2,15,43557
2010,5,Arkansas,2,15,19142
2010,6,California,2,15,265360
2010,8,Colorado,2,15,31988
2010,9,Connecticut,2,15,24321
2010,10,Delaware,2,15,5733
2010,11,District of Columbia,2,15,2680
2010,12,Florida,2,15,113648
2010,13,Georgia,2,15,67014
2010,15,Hawaii,2,15,8272
2010,16,Idaho,2,15,11105
2010,17,Illinois,2,15,88953
2010,18,Indiana,2,15,44379
2010,19,Iowa,2,15,19732
2010,20,Kansas,2,15,19324
